FIA_region,ecoregionL3,er3code,forest_type,a_volume,b_volume,forest_area_km2
North_Central,Interior River Valleys and Hills,72,Oak_Gum_Cypress,178.76,0.05,206.6875
North_Central,Interior River Valleys and Hills,72,Oak_Gum_Cypress,178.76,0.05,206.6875
South,Interior River Valleys and Hills,72,Oak_Gum_Cypress,289.99,0.03,206.6875
Northeast,Ridge and Valley,67,Oak_Gum_Cypress,264.26,0.03,202.5625
Northeast,Ridge and Valley,67,Oak_Gum_Cypress,264.26,0.03,202.5625
Northeast,Ridge and Valley,67,Oak_Gum_Cypress,264.26,0.03,202.5625
Northeast,Ridge and Valley,67,Oak_Gum_Cypress,264.26,0.03,202.5625
South,Ridge and Valley,67,Oak_Gum_Cypress,289.99,0.03,202.5625
South,Ridge and Valley,67,Oak_Gum_Cypress,289.99,0.03,202.5625
South,Ridge and Valley,67,Oak_Gum_Cypress,289.99,0.03,202.5625
South,Ridge and Valley,67,Oak_Gum_Cypress,289.99,0.03,202.5625
South,Ridge and Valley,67,Oak_Gum_Cypress,289.99,0.03,202.5625
North_Central,Central Great Plains,27,Oak_Gum_Cypress,178.76,0.05,177.8125
North_Central,Central Great Plains,27,Oak_Gum_Cypress,178.76,0.05,177.8125
South,Central Great Plains,27,Oak_Gum_Cypress,289.99,0.03,177.8125
South,Central Great Plains,27,Oak_Gum_Cypress,289.99,0.03,177.8125
South,Ouachita Mountains,36,Oak_Gum_Cypress,289.99,0.03,152.6875
South,Ouachita Mountains,36,Oak_Gum_Cypress,289.99,0.03,152.6875
Northeast,Atlantic Coastal Pine Barrens,84,Oak_Gum_Cypress,264.26,0.03,131.0625
Northeast,Atlantic Coastal Pine Barrens,84,Oak_Gum_Cypress,264.26,0.03,131.0625
Northeast,Atlantic Coastal Pine Barrens,84,Oak_Gum_Cypress,264.26,0.03,131.0625
South,Southwestern Appalachians,68,Oak_Gum_Cypress,289.99,0.03,87
South,Southwestern Appalachians,68,Oak_Gum_Cypress,289.99,0.03,87
South,Southwestern Appalachians,68,Oak_Gum_Cypress,289.99,0.03,87
South,Southwestern Appalachians,68,Oak_Gum_Cypress,289.99,0.03,87
South,Texas Blackland Prairies,32,Oak_Gum_Cypress,289.99,0.03,50.0625
South,Southern Texas Plains,31,Oak_Gum_Cypress,289.99,0.03,49.125
North_Central,Ozark Highlands,39,Oak_Gum_Cypress,178.76,0.05,33.875
North_Central,Ozark Highlands,39,Oak_Gum_Cypress,178.76,0.05,33.875
South,Ozark Highlands,39,Oak_Gum_Cypress,289.99,0.03,33.875
South,Ozark Highlands,39,Oak_Gum_Cypress,289.99,0.03,33.875
Northeast,Northeastern Coastal Zone,59,Oak_Gum_Cypress,264.26,0.03,27.5
Northeast,Northeastern Coastal Zone,59,Oak_Gum_Cypress,264.26,0.03,27.5
Northeast,Northeastern Coastal Zone,59,Oak_Gum_Cypress,264.26,0.03,27.5
Northeast,Northeastern Coastal Zone,59,Oak_Gum_Cypress,264.26,0.03,27.5
Northeast,Northeastern Coastal Zone,59,Oak_Gum_Cypress,264.26,0.03,27.5
Northeast,Northeastern Coastal Zone,59,Oak_Gum_Cypress,264.26,0.03,27.5
Northeast,Northeastern Coastal Zone,59,Oak_Gum_Cypress,264.26,0.03,27.5
North_Central,Central Irregular Plains,40,Oak_Gum_Cypress,178.76,0.05,13.25
North_Central,Central Irregular Plains,40,Oak_Gum_Cypress,178.76,0.05,13.25
North_Central,Central Irregular Plains,40,Oak_Gum_Cypress,178.76,0.05,13.25
South,Central Irregular Plains,40,Oak_Gum_Cypress,289.99,0.03,13.25
North_Central,Southwestern Tablelands,26,Oak_Gum_Cypress,178.76,0.05,2.3125
South,Southwestern Tablelands,26,Oak_Gum_Cypress,289.99,0.03,2.3125
South,Southwestern Tablelands,26,Oak_Gum_Cypress,289.99,0.03,2.3125
Northeast,Northeastern Highlands,58,Oak_Gum_Cypress,264.26,0.03,2.0625
Northeast,Northeastern Highlands,58,Oak_Gum_Cypress,264.26,0.03,2.0625
Northeast,Northeastern Highlands,58,Oak_Gum_Cypress,264.26,0.03,2.0625
Northeast,Northeastern Highlands,58,Oak_Gum_Cypress,264.26,0.03,2.0625
Northeast,Northeastern Highlands,58,Oak_Gum_Cypress,264.26,0.03,2.0625
Northeast,Northeastern Highlands,58,Oak_Gum_Cypress,264.26,0.03,2.0625
Northeast,Northeastern Highlands,58,Oak_Gum_Cypress,264.26,0.03,2.0625
Northeast,Northeastern Highlands,58,Oak_Gum_Cypress,264.26,0.03,2.0625
North_Central,Central Corn Belt Plains,54,Oak_Gum_Cypress,178.76,0.05,2
North_Central,Central Corn Belt Plains,54,Oak_Gum_Cypress,178.76,0.05,2
North_Central,Central Corn Belt Plains,54,Oak_Gum_Cypress,178.76,0.05,2
South,Boston Mountains,38,Oak_Gum_Cypress,289.99,0.03,0.875
South,Boston Mountains,38,Oak_Gum_Cypress,289.99,0.03,0.875
North_Central,Southeastern Wisconsin Till Plains,53,Oak_Gum_Cypress,178.76,0.05,0.5
North_Central,Southeastern Wisconsin Till Plains,53,Oak_Gum_Cypress,178.76,0.05,0.5
Northeast,Central Appalachians,69,Oak_Gum_Cypress,264.26,0.03,0.1875
Northeast,Central Appalachians,69,Oak_Gum_Cypress,264.26,0.03,0.1875
South,Central Appalachians,69,Oak_Gum_Cypress,289.99,0.03,0.1875
South,Central Appalachians,69,Oak_Gum_Cypress,289.99,0.03,0.1875
South,Central Appalachians,69,Oak_Gum_Cypress,289.99,0.03,0.1875
South,Central Appalachians,69,Oak_Gum_Cypress,289.99,0.03,0.1875
North_Central,Southern Michigan/Northern Indiana Drift Plains,56,Oak_Gum_Cypress,178.76,0.05,0.0625
North_Central,Southern Michigan/Northern Indiana Drift Plains,56,Oak_Gum_Cypress,178.76,0.05,0.0625
Northeast,Acadian Plains and Hills,82,Oak_Gum_Cypress,264.26,0.03,0.0625
Northeast,Northern Piedmont,64,Oak_Gum_Cypress,264.26,0.03,0.0625
Northeast,Northern Piedmont,64,Oak_Gum_Cypress,264.26,0.03,0.0625
Northeast,Northern Piedmont,64,Oak_Gum_Cypress,264.26,0.03,0.0625
Northeast,Northern Piedmont,64,Oak_Gum_Cypress,264.26,0.03,0.0625
Northeast,Northern Piedmont,64,Oak_Gum_Cypress,264.26,0.03,0.0625
South,Northern Piedmont,64,Oak_Gum_Cypress,289.99,0.03,0.0625
South,Piedmont,45,Oak_Hickory,206.02,0.04,71656.625
South,Piedmont,45,Oak_Hickory,206.02,0.04,71656.625
South,Piedmont,45,Oak_Hickory,206.02,0.04,71656.625
South,Piedmont,45,Oak_Hickory,206.02,0.04,71656.625
South,Piedmont,45,Oak_Hickory,206.02,0.04,71656.625
Northeast,Ridge and Valley,67,Oak_Hickory,207.74,0.04,57976.4375
Northeast,Ridge and Valley,67,Oak_Hickory,207.74,0.04,57976.4375
Northeast,Ridge and Valley,67,Oak_Hickory,207.74,0.04,57976.4375
Northeast,Ridge and Valley,67,Oak_Hickory,207.74,0.04,57976.4375
South,Ridge and Valley,67,Oak_Hickory,206.02,0.04,57976.4375
South,Ridge and Valley,67,Oak_Hickory,206.02,0.04,57976.4375
South,Ridge and Valley,67,Oak_Hickory,206.02,0.04,57976.4375
South,Ridge and Valley,67,Oak_Hickory,206.02,0.04,57976.4375
South,Ridge and Valley,67,Oak_Hickory,206.02,0.04,57976.4375
North_Central,Ozark Highlands,39,Oak_Hickory,144.72,0.04,55988.3125
North_Central,Ozark Highlands,39,Oak_Hickory,144.72,0.04,55988.3125
South,Ozark Highlands,39,Oak_Hickory,206.02,0.04,55988.3125
South,Ozark Highlands,39,Oak_Hickory,206.02,0.04,55988.3125
Northeast,Southeastern Plains,65,Oak_Hickory,207.74,0.04,54906.0625
Northeast,Southeastern Plains,65,Oak_Hickory,207.74,0.04,54906.0625
South,Southeastern Plains,65,Oak_Hickory,206.02,0.04,54906.0625
South,Southeastern Plains,65,Oak_Hickory,206.02,0.04,54906.0625
South,Southeastern Plains,65,Oak_Hickory,206.02,0.04,54906.0625
South,Southeastern Plains,65,Oak_Hickory,206.02,0.04,54906.0625
South,Southeastern Plains,65,Oak_Hickory,206.02,0.04,54906.0625
South,Southeastern Plains,65,Oak_Hickory,206.02,0.04,54906.0625
South,Southeastern Plains,65,Oak_Hickory,206.02,0.04,54906.0625
South,Southeastern Plains,65,Oak_Hickory,206.02,0.04,54906.0625
South,Southeastern Plains,65,Oak_Hickory,206.02,0.04,54906.0625
Northeast,Central Appalachians,69,Oak_Hickory,207.74,0.04,49337.9375
Northeast,Central Appalachians,69,Oak_Hickory,207.74,0.04,49337.9375
South,Central Appalachians,69,Oak_Hickory,206.02,0.04,49337.9375
South,Central Appalachians,69,Oak_Hickory,206.02,0.04,49337.9375
South,Central Appalachians,69,Oak_Hickory,206.02,0.04,49337.9375
South,Central Appalachians,69,Oak_Hickory,206.02,0.04,49337.9375
Northeast,Western Allegheny Plateau,70,Oak_Hickory,207.74,0.04,49093.4375
Northeast,Western Allegheny Plateau,70,Oak_Hickory,207.74,0.04,49093.4375
South,Western Allegheny Plateau,70,Oak_Hickory,206.02,0.04,49093.4375
South,Western Allegheny Plateau,70,Oak_Hickory,206.02,0.04,49093.4375
North_Central,Interior Plateau,71,Oak_Hickory,144.72,0.04,43691.8125
North_Central,Interior Plateau,71,Oak_Hickory,144.72,0.04,43691.8125
Northeast,Interior Plateau,71,Oak_Hickory,207.74,0.04,43691.8125
South,Interior Plateau,71,Oak_Hickory,206.02,0.04,43691.8125
South,Interior Plateau,71,Oak_Hickory,206.02,0.04,43691.8125
South,Interior Plateau,71,Oak_Hickory,206.02,0.04,43691.8125
Northeast,Blue Ridge,66,Oak_Hickory,207.74,0.04,38717.25
Northeast,Blue Ridge,66,Oak_Hickory,207.74,0.04,38717.25
South,Blue Ridge,66,Oak_Hickory,206.02,0.04,38717.25
South,Blue Ridge,66,Oak_Hickory,206.02,0.04,38717.25
South,Blue Ridge,66,Oak_Hickory,206.02,0.04,38717.25
South,Blue Ridge,66,Oak_Hickory,206.02,0.04,38717.25
South,Blue Ridge,66,Oak_Hickory,206.02,0.04,38717.25
South,Blue Ridge,66,Oak_Hickory,206.02,0.04,38717.25
North_Central,Cross Timbers,29,Oak_Hickory,144.72,0.04,33883.25
South,Cross Timbers,29,Oak_Hickory,206.02,0.04,33883.25
South,Cross Timbers,29,Oak_Hickory,206.02,0.04,33883.25
South,Southwestern Appalachians,68,Oak_Hickory,206.02,0.04,24088.9375
South,Southwestern Appalachians,68,Oak_Hickory,206.02,0.04,24088.9375
South,Southwestern Appalachians,68,Oak_Hickory,206.02,0.04,24088.9375
South,Southwestern Appalachians,68,Oak_Hickory,206.02,0.04,24088.9375
North_Central,Interior River Valleys and Hills,72,Oak_Hickory,144.72,0.04,20892
North_Central,Interior River Valleys and Hills,72,Oak_Hickory,144.72,0.04,20892
North_Central,Interior River Valleys and Hills,72,Oak_Hickory,144.72,0.04,20892
North_Central,Interior River Valleys and Hills,72,Oak_Hickory,144.72,0.04,20892
South,Interior River Valleys and Hills,72,Oak_Hickory,206.02,0.04,20892
North_Central,Central Irregular Plains,40,Oak_Hickory,144.72,0.04,15774.5
North_Central,Central Irregular Plains,40,Oak_Hickory,144.72,0.04,15774.5
North_Central,Central Irregular Plains,40,Oak_Hickory,144.72,0.04,15774.5
South,Central Irregular Plains,40,Oak_Hickory,206.02,0.04,15774.5
North_Central,Mississippi Valley Loess Plains,74,Oak_Hickory,144.72,0.04,13818.5625
South,Mississippi Valley Loess Plains,74,Oak_Hickory,206.02,0.04,13818.5625
South,Mississippi Valley Loess Plains,74,Oak_Hickory,206.02,0.04,13818.5625
South,Mississippi Valley Loess Plains,74,Oak_Hickory,206.02,0.04,13818.5625
South,Mississippi Valley Loess Plains,74,Oak_Hickory,206.02,0.04,13818.5625
South,Mississippi Valley Loess Plains,74,Oak_Hickory,206.02,0.04,13818.5625
Northeast,Northeastern Coastal Zone,59,Oak_Hickory,207.74,0.04,12477.375
Northeast,Northeastern Coastal Zone,59,Oak_Hickory,207.74,0.04,12477.375
Northeast,Northeastern Coastal Zone,59,Oak_Hickory,207.74,0.04,12477.375
Northeast,Northeastern Coastal Zone,59,Oak_Hickory,207.74,0.04,12477.375
Northeast,Northeastern Coastal Zone,59,Oak_Hickory,207.74,0.04,12477.375
Northeast,Northeastern Coastal Zone,59,Oak_Hickory,207.74,0.04,12477.375
Northeast,Northeastern Coastal Zone,59,Oak_Hickory,207.74,0.04,12477.375
South,Boston Mountains,38,Oak_Hickory,206.02,0.04,11234.75
South,Boston Mountains,38,Oak_Hickory,206.02,0.04,11234.75
South,Arkansas Valley,37,Oak_Hickory,206.02,0.04,10734.0625
South,Arkansas Valley,37,Oak_Hickory,206.02,0.04,10734.0625
South,South Central Plains,35,Oak_Hickory,206.02,0.04,9030.4375
South,South Central Plains,35,Oak_Hickory,206.02,0.04,9030.4375
South,South Central Plains,35,Oak_Hickory,206.02,0.04,9030.4375
South,South Central Plains,35,Oak_Hickory,206.02,0.04,9030.4375
North_Central,Driftless Area,52,Oak_Hickory,144.72,0.04,8787.6875
North_Central,Driftless Area,52,Oak_Hickory,144.72,0.04,8787.6875
North_Central,Driftless Area,52,Oak_Hickory,144.72,0.04,8787.6875
North_Central,Driftless Area,52,Oak_Hickory,144.72,0.04,8787.6875
Northeast,North Central Appalachians,62,Oak_Hickory,207.74,0.04,7884.625
Northeast,North Central Appalachians,62,Oak_Hickory,207.74,0.04,7884.625
North_Central,Central Great Plains,27,Oak_Hickory,144.72,0.04,7540.25
North_Central,Central Great Plains,27,Oak_Hickory,144.72,0.04,7540.25
South,Central Great Plains,27,Oak_Hickory,206.02,0.04,7540.25
South,Central Great Plains,27,Oak_Hickory,206.02,0.04,7540.25
Northeast,Northern Piedmont,64,Oak_Hickory,207.74,0.04,7284.125
Northeast,Northern Piedmont,64,Oak_Hickory,207.74,0.04,7284.125
Northeast,Northern Piedmont,64,Oak_Hickory,207.74,0.04,7284.125
Northeast,Northern Piedmont,64,Oak_Hickory,207.74,0.04,7284.125
Northeast,Northern Piedmont,64,Oak_Hickory,207.74,0.04,7284.125
South,Northern Piedmont,64,Oak_Hickory,206.02,0.04,7284.125
South,East Central Texas Plains,33,Oak_Hickory,206.02,0.04,6516.5625
South,East Central Texas Plains,33,Oak_Hickory,206.02,0.04,6516.5625
South,Ouachita Mountains,36,Oak_Hickory,206.02,0.04,6251.5625
South,Ouachita Mountains,36,Oak_Hickory,206.02,0.04,6251.5625
Northeast,Northeastern Highlands,58,Oak_Hickory,207.74,0.04,5813.6875
Northeast,Northeastern Highlands,58,Oak_Hickory,207.74,0.04,5813.6875
Northeast,Northeastern Highlands,58,Oak_Hickory,207.74,0.04,5813.6875
Northeast,Northeastern Highlands,58,Oak_Hickory,207.74,0.04,5813.6875
Northeast,Northeastern Highlands,58,Oak_Hickory,207.74,0.04,5813.6875
Northeast,Northeastern Highlands,58,Oak_Hickory,207.74,0.04,5813.6875
Northeast,Northeastern Highlands,58,Oak_Hickory,207.74,0.04,5813.6875
Northeast,Northeastern Highlands,58,Oak_Hickory,207.74,0.04,5813.6875
Northeast,Middle Atlantic Coastal Plain,63,Oak_Hickory,207.74,0.04,4914.875
Northeast,Middle Atlantic Coastal Plain,63,Oak_Hickory,207.74,0.04,4914.875
Northeast,Middle Atlantic Coastal Plain,63,Oak_Hickory,207.74,0.04,4914.875
Northeast,Middle Atlantic Coastal Plain,63,Oak_Hickory,207.74,0.04,4914.875
South,Middle Atlantic Coastal Plain,63,Oak_Hickory,206.02,0.04,4914.875
South,Middle Atlantic Coastal Plain,63,Oak_Hickory,206.02,0.04,4914.875
South,Middle Atlantic Coastal Plain,63,Oak_Hickory,206.02,0.04,4914.875
North_Central,North Central Hardwood Forests,51,Oak_Hickory,144.72,0.04,4810.625
North_Central,North Central Hardwood Forests,51,Oak_Hickory,144.72,0.04,4810.625
North_Central,North Central Hardwood Forests,51,Oak_Hickory,144.72,0.04,4810.625
North_Central,Western Corn Belt Plains,47,Oak_Hickory,144.72,0.04,4245.0625
North_Central,Western Corn Belt Plains,47,Oak_Hickory,144.72,0.04,4245.0625
North_Central,Western Corn Belt Plains,47,Oak_Hickory,144.72,0.04,4245.0625
North_Central,Western Corn Belt Plains,47,Oak_Hickory,144.72,0.04,4245.0625
North_Central,Western Corn Belt Plains,47,Oak_Hickory,144.72,0.04,4245.0625
North_Central,Western Corn Belt Plains,47,Oak_Hickory,144.72,0.04,4245.0625
North_Central,Western Corn Belt Plains,47,Oak_Hickory,144.72,0.04,4245.0625
South,Texas Blackland Prairies,32,Oak_Hickory,206.02,0.04,3935.3125
South,Southern Coastal Plain,75,Oak_Hickory,206.02,0.04,3798.6875
South,Southern Coastal Plain,75,Oak_Hickory,206.02,0.04,3798.6875
South,Southern Coastal Plain,75,Oak_Hickory,206.02,0.04,3798.6875
South,Southern Coastal Plain,75,Oak_Hickory,206.02,0.04,3798.6875
South,Southern Coastal Plain,75,Oak_Hickory,206.02,0.04,3798.6875
South,Southern Coastal Plain,75,Oak_Hickory,206.02,0.04,3798.6875
North_Central,Eastern Corn Belt Plains,55,Oak_Hickory,144.72,0.04,3752.6875
North_Central,Eastern Corn Belt Plains,55,Oak_Hickory,144.72,0.04,3752.6875
Northeast,Eastern Corn Belt Plains,55,Oak_Hickory,207.74,0.04,3752.6875
North_Central,Northern Lakes and Forests,50,Oak_Hickory,144.72,0.04,2925.3125
North_Central,Northern Lakes and Forests,50,Oak_Hickory,144.72,0.04,2925.3125
North_Central,Northern Lakes and Forests,50,Oak_Hickory,144.72,0.04,2925.3125
Northeast,Erie Drift Plain,61,Oak_Hickory,207.74,0.04,2400.625
Northeast,Erie Drift Plain,61,Oak_Hickory,207.74,0.04,2400.625
Northeast,Erie Drift Plain,61,Oak_Hickory,207.74,0.04,2400.625
North_Central,Central Corn Belt Plains,54,Oak_Hickory,144.72,0.04,2323.6875
North_Central,Central Corn Belt Plains,54,Oak_Hickory,144.72,0.04,2323.6875
North_Central,Central Corn Belt Plains,54,Oak_Hickory,144.72,0.04,2323.6875
Northeast,Atlantic Coastal Pine Barrens,84,Oak_Hickory,207.74,0.04,2058.0625
Northeast,Atlantic Coastal Pine Barrens,84,Oak_Hickory,207.74,0.04,2058.0625
Northeast,Atlantic Coastal Pine Barrens,84,Oak_Hickory,207.74,0.04,2058.0625
Northeast,Northern Allegheny Plateau,60,Oak_Hickory,207.74,0.04,1847.625
Northeast,Northern Allegheny Plateau,60,Oak_Hickory,207.74,0.04,1847.625
Northeast,Eastern Great Lakes Lowlands,83,Oak_Hickory,207.74,0.04,1296.6875
Northeast,Eastern Great Lakes Lowlands,83,Oak_Hickory,207.74,0.04,1296.6875
Northeast,Eastern Great Lakes Lowlands,83,Oak_Hickory,207.74,0.04,1296.6875
Northeast,Eastern Great Lakes Lowlands,83,Oak_Hickory,207.74,0.04,1296.6875
North_Central,Flint Hills,28,Oak_Hickory,144.72,0.04,1212.875
South,Flint Hills,28,Oak_Hickory,206.02,0.04,1212.875
North_Central,Southern Michigan/Northern Indiana Drift Plains,56,Oak_Hickory,144.72,0.04,893.3125
North_Central,Southern Michigan/Northern Indiana Drift Plains,56,Oak_Hickory,144.72,0.04,893.3125
North_Central,Mississippi Alluvial Plain,73,Oak_Hickory,144.72,0.04,835.6875
North_Central,Mississippi Alluvial Plain,73,Oak_Hickory,144.72,0.04,835.6875
South,Mississippi Alluvial Plain,73,Oak_Hickory,206.02,0.04,835.6875
South,Mississippi Alluvial Plain,73,Oak_Hickory,206.02,0.04,835.6875
South,Mississippi Alluvial Plain,73,Oak_Hickory,206.02,0.04,835.6875
South,Mississippi Alluvial Plain,73,Oak_Hickory,206.02,0.04,835.6875
South,Mississippi Alluvial Plain,73,Oak_Hickory,206.02,0.04,835.6875
North_Central,Southeastern Wisconsin Till Plains,53,Oak_Hickory,144.72,0.04,691.625
North_Central,Southeastern Wisconsin Till Plains,53,Oak_Hickory,144.72,0.04,691.625
South,Edwards Plateau,30,Oak_Hickory,206.02,0.04,505.6875
South,Western Gulf Coastal Plain,34,Oak_Hickory,206.02,0.04,220.375
South,Western Gulf Coastal Plain,34,Oak_Hickory,206.02,0.04,220.375
Northeast,Acadian Plains and Hills,82,Oak_Hickory,207.74,0.04,169.6875
North_Central,Huron/Erie Lake Plains,57,Oak_Hickory,144.72,0.04,169.5625
North_Central,Huron/Erie Lake Plains,57,Oak_Hickory,144.72,0.04,169.5625
Northeast,Huron/Erie Lake Plains,57,Oak_Hickory,207.74,0.04,169.5625
North_Central,Northern Glaciated Plains,46,Oak_Hickory,144.72,0.04,127.5625
North_Central,Northern Glaciated Plains,46,Oak_Hickory,144.72,0.04,127.5625
North_Central,Northern Glaciated Plains,46,Oak_Hickory,144.72,0.04,127.5625
South,Southern Texas Plains,31,Oak_Hickory,206.02,0.04,83.25
North_Central,Lake Agassiz Plain,48,Oak_Hickory,144.72,0.04,66.1875
North_Central,Lake Agassiz Plain,48,Oak_Hickory,144.72,0.04,66.1875
North_Central,Southwestern Tablelands,26,Oak_Hickory,144.72,0.04,37.625
South,Southwestern Tablelands,26,Oak_Hickory,206.02,0.04,37.625
South,Southwestern Tablelands,26,Oak_Hickory,206.02,0.04,37.625
North_Central,Northwestern Great Plains,43,Oak_Hickory,144.72,0.04,36.625
North_Central,Northwestern Great Plains,43,Oak_Hickory,144.72,0.04,36.625
North_Central,Northwestern Great Plains,43,Oak_Hickory,144.72,0.04,36.625
South,Southern Florida Coastal Plain,76,Oak_Hickory,206.02,0.04,36.1875
North_Central,Northwestern Glaciated Plains,42,Oak_Hickory,144.72,0.04,22.8125
North_Central,Northwestern Glaciated Plains,42,Oak_Hickory,144.72,0.04,22.8125
North_Central,Northwestern Glaciated Plains,42,Oak_Hickory,144.72,0.04,22.8125
North_Central,Northern Minnesota Wetlands,49,Oak_Hickory,144.72,0.04,14.625
North_Central,Middle Rockies,17,Oak_Hickory,144.72,0.04,13.3125
North_Central,Nebraska Sand Hills,44,Oak_Hickory,144.72,0.04,4.3125
North_Central,Nebraska Sand Hills,44,Oak_Hickory,144.72,0.04,4.3125
North_Central,High Plains,25,Oak_Hickory,144.72,0.04,2.75
North_Central,High Plains,25,Oak_Hickory,144.72,0.04,2.75
North_Central,High Plains,25,Oak_Hickory,144.72,0.04,2.75
South,High Plains,25,Oak_Hickory,206.02,0.04,2.75
South,High Plains,25,Oak_Hickory,206.02,0.04,2.75
Northeast,Southeastern Plains,65,Oak_Pine,234.4,0.04,26181.5625
Northeast,Southeastern Plains,65,Oak_Pine,234.4,0.04,26181.5625
South,Southeastern Plains,65,Oak_Pine,191.02,0.05,26181.5625
South,Southeastern Plains,65,Oak_Pine,191.02,0.05,26181.5625
South,Southeastern Plains,65,Oak_Pine,191.02,0.05,26181.5625
South,Southeastern Plains,65,Oak_Pine,191.02,0.05,26181.5625
South,Southeastern Plains,65,Oak_Pine,191.02,0.05,26181.5625
South,Southeastern Plains,65,Oak_Pine,191.02,0.05,26181.5625
South,Southeastern Plains,65,Oak_Pine,191.02,0.05,26181.5625
South,Southeastern Plains,65,Oak_Pine,191.02,0.05,26181.5625
South,Southeastern Plains,65,Oak_Pine,191.02,0.05,26181.5625
South,Piedmont,45,Oak_Pine,191.02,0.05,11504.25
South,Piedmont,45,Oak_Pine,191.02,0.05,11504.25
South,Piedmont,45,Oak_Pine,191.02,0.05,11504.25
South,Piedmont,45,Oak_Pine,191.02,0.05,11504.25
South,Piedmont,45,Oak_Pine,191.02,0.05,11504.25
South,South Central Plains,35,Oak_Pine,191.02,0.05,11331.5
South,South Central Plains,35,Oak_Pine,191.02,0.05,11331.5
South,South Central Plains,35,Oak_Pine,191.02,0.05,11331.5
South,South Central Plains,35,Oak_Pine,191.02,0.05,11331.5
South,Edwards Plateau,30,Oak_Pine,191.02,0.05,7314.1875
South,Southern Coastal Plain,75,Oak_Pine,191.02,0.05,4051.4375
South,Southern Coastal Plain,75,Oak_Pine,191.02,0.05,4051.4375
South,Southern Coastal Plain,75,Oak_Pine,191.02,0.05,4051.4375
South,Southern Coastal Plain,75,Oak_Pine,191.02,0.05,4051.4375
South,Southern Coastal Plain,75,Oak_Pine,191.02,0.05,4051.4375
South,Southern Coastal Plain,75,Oak_Pine,191.02,0.05,4051.4375
North_Central,Interior Plateau,71,Oak_Pine,163.42,0.04,3280.625
North_Central,Interior Plateau,71,Oak_Pine,163.42,0.04,3280.625
Northeast,Interior Plateau,71,Oak_Pine,234.4,0.04,3280.625
South,Interior Plateau,71,Oak_Pine,191.02,0.05,3280.625
South,Interior Plateau,71,Oak_Pine,191.02,0.05,3280.625
South,Interior Plateau,71,Oak_Pine,191.02,0.05,3280.625
South,Ouachita Mountains,36,Oak_Pine,191.02,0.05,2533.625
South,Ouachita Mountains,36,Oak_Pine,191.02,0.05,2533.625
Northeast,Middle Atlantic Coastal Plain,63,Oak_Pine,234.4,0.04,2275.4375
Northeast,Middle Atlantic Coastal Plain,63,Oak_Pine,234.4,0.04,2275.4375
Northeast,Middle Atlantic Coastal Plain,63,Oak_Pine,234.4,0.04,2275.4375
Northeast,Middle Atlantic Coastal Plain,63,Oak_Pine,234.4,0.04,2275.4375
South,Middle Atlantic Coastal Plain,63,Oak_Pine,191.02,0.05,2275.4375
South,Middle Atlantic Coastal Plain,63,Oak_Pine,191.02,0.05,2275.4375
South,Middle Atlantic Coastal Plain,63,Oak_Pine,191.02,0.05,2275.4375
Northeast,Blue Ridge,66,Oak_Pine,234.4,0.04,2248.8125
Northeast,Blue Ridge,66,Oak_Pine,234.4,0.04,2248.8125
South,Blue Ridge,66,Oak_Pine,191.02,0.05,2248.8125
South,Blue Ridge,66,Oak_Pine,191.02,0.05,2248.8125
South,Blue Ridge,66,Oak_Pine,191.02,0.05,2248.8125
South,Blue Ridge,66,Oak_Pine,191.02,0.05,2248.8125
South,Blue Ridge,66,Oak_Pine,191.02,0.05,2248.8125
South,Blue Ridge,66,Oak_Pine,191.02,0.05,2248.8125
Northeast,Ridge and Valley,67,Oak_Pine,234.4,0.04,1393
Northeast,Ridge and Valley,67,Oak_Pine,234.4,0.04,1393
Northeast,Ridge and Valley,67,Oak_Pine,234.4,0.04,1393
Northeast,Ridge and Valley,67,Oak_Pine,234.4,0.04,1393
South,Ridge and Valley,67,Oak_Pine,191.02,0.05,1393
South,Ridge and Valley,67,Oak_Pine,191.02,0.05,1393
South,Ridge and Valley,67,Oak_Pine,191.02,0.05,1393
South,Ridge and Valley,67,Oak_Pine,191.02,0.05,1393
South,Ridge and Valley,67,Oak_Pine,191.02,0.05,1393
North_Central,Mississippi Valley Loess Plains,74,Oak_Pine,163.42,0.04,1375.5
South,Mississippi Valley Loess Plains,74,Oak_Pine,191.02,0.05,1375.5
South,Mississippi Valley Loess Plains,74,Oak_Pine,191.02,0.05,1375.5
South,Mississippi Valley Loess Plains,74,Oak_Pine,191.02,0.05,1375.5
South,Mississippi Valley Loess Plains,74,Oak_Pine,191.02,0.05,1375.5
South,Mississippi Valley Loess Plains,74,Oak_Pine,191.02,0.05,1375.5
North_Central,Ozark Highlands,39,Oak_Pine,163.42,0.04,1010.0625
North_Central,Ozark Highlands,39,Oak_Pine,163.42,0.04,1010.0625
South,Ozark Highlands,39,Oak_Pine,191.02,0.05,1010.0625
South,Ozark Highlands,39,Oak_Pine,191.02,0.05,1010.0625
South,Arkansas Valley,37,Oak_Pine,191.02,0.05,1006.375
South,Arkansas Valley,37,Oak_Pine,191.02,0.05,1006.375
South,Southwestern Appalachians,68,Oak_Pine,191.02,0.05,922.4375
South,Southwestern Appalachians,68,Oak_Pine,191.02,0.05,922.4375
South,Southwestern Appalachians,68,Oak_Pine,191.02,0.05,922.4375
South,Southwestern Appalachians,68,Oak_Pine,191.02,0.05,922.4375
